moment,corrected,q0,q10,q50,q90,q100
2018-03-30T20:00Z,0.181607901931034987,0.179751407999999557,0.180498546400000126,0.181605224000000121,0.182575171200001302,0.183147208000001172
2018-03-31T20:00Z,0.180450147450000792,0.176206322000000526,0.177735089040000988,0.180605924000000861,0.182382725120000255,0.182994553600000387
2018-04-01T20:00Z,0.175921535500000698,0.169428000000001688,0.170523190400001023,0.173876156000000393,0.182692358000000971,0.183350264000001317
2018-04-02T20:00Z,0.174491280333334026,0.169262352000000504,0.170248727200000088,0.173142504000001196,0.179552168400000239,0.180300648000001118
2018-04-03T20:00Z,0.188780246691667264,0.174546214000001143,0.177434304000000875,0.180178247999999819,0.205083977800001982,0.207759472399999368
2018-04-04T20:00Z,0.179710562683334046,0.170129814799999224,0.170932944400000508,0.172898380200000368,0.205524745040001733,0.20868218480000067
2018-04-05T20:00Z,0.173874631500000598,0.173292880000001759,0.173320087600001033,0.174040336000000906,0.174296277600000604,0.174346952000000499
2018-04-10T20:00Z,0.161381339333334317,0.160657008000001156,0.160730595200000437,0.161371384000001505,0.162046178400000851,0.162301220000001578
2018-04-11T20:00Z,0.173632016400000672,0.160146064000000976,0.16075325800000026,0.177366415999999916,0.183123805600001077,0.183443640000001906
2018-04-12T20:00Z,0.180548153413334106,0.170199940000001604,0.171791878800001296,0.17890118459999993,0.193982192000000719,0.200007828000000387
2018-04-13T20:00Z,0.183462873000000887,0.176897156000000777,0.177972054400000163,0.1835211060000006,0.189251899200002432,0.191355804000002294
2018-04-15T20:00Z,0.172194254000000629,0.168294552000000763,0.168723242399999945,0.172205714000001286,0.175522922800001535,0.176151287999999795
2018-04-16T20:00Z,0.181581210933334208,0.172496320800000547,0.173642629959999795,0.178276752600001309,0.194394775279999987,0.198332508800001861
2018-04-18T20:00Z,0.200208007470968591,0.185832909600000207,0.187367394000000687,0.202380258800001656,0.21270222800000127,0.213964759999999643
2018-04-19T20:00Z,0.221269904235294856,0.207489252000002011,0.208573144800001498,0.222200964000000667,0.232395737600000624,0.233211908000001245
2018-04-20T20:00Z,0.218739582666667459,0.20036312000000045,0.201120219200000255,0.22187511000000093,0.232741802800000924,0.234355232000002189
2018-04-21T20:00Z,0.209840896333334026,0.205190095999999045,0.205323531200001602,0.206868118000000045,0.219367570000000012,0.2247281360000013
2018-04-22T20:00Z,0.242914555333333532,0.213129476000002427,0.214470919600000448,0.24446671800000086,0.269646142799999544,0.270648171999999576
2018-04-23T20:00Z,0.297471553793104304,0.230141172000001504,0.232489695199999596,0.319720112000000611,0.337462821600000518,0.340814768000001322
2018-04-24T20:00Z,0.331956387741936254,0.285648292000001192,0.297276472000001846,0.341459867999999389,0.358171443999999894,0.362285247999999171
2018-04-25T20:00Z,0.403903582616667034,0.382486315999999604,0.390161727599999786,0.395475837200000235,0.42309537008000131,0.426694255199999262
2018-04-26T20:00Z,0.401616379857143435,0.358426720000000643,0.372289926400000415,0.406349969999999949,0.422878092800001493,0.426775192000000914
2018-04-27T20:00Z,0.387942994061539204,0.36829110040000046,0.373157602000000033,0.390770616000000182,0.399806842000001161,0.402422204000000505
2018-04-28T20:00Z,0.416198792333333956,0.348958212000001211,0.353463002000001025,0.416675644000001455,0.486807245599999827,0.496733975999999799
2018-04-29T20:00Z,0.418070463833333905,0.370967440000001147,0.375058165599999938,0.402106909999999651,0.474818660800000292,0.483321256000001753
2018-04-30T20:00Z,0.440192000390244587,0.409742948000001661,0.420586332000000951,0.439895363999999844,0.459328376000000205,0.468848863999999921
2018-05-01T20:00Z,0.473986073888372605,0.400158332000000172,0.407810460239999617,0.443014333600000754,0.549011569280000722,0.56038757480000001
2018-05-02T20:00Z,0.455075447368421648,0.420075960000001913,0.425030450400001147,0.439027932000000121,0.501614069200000068,0.521337408000000835
2018-05-03T20:00Z,0.438310457253334118,0.40157564400000112,0.40717683920000064,0.419401767200000997,0.500833393640000346,0.508588356800000696
2018-05-04T20:00Z,0.549927788269767959,0.501586768000001015,0.511436777360000483,0.54972888960000077,0.582188514400000967,0.597565016000000782
2018-05-05T20:00Z,0.495208106518518987,0.460272528000000847,0.46087026400000114,0.495186904000000538,0.527565555200000036,0.533521571999999722
2018-05-06T20:00Z,0.445889565000000765,0.437537800000001198,0.441467748800000781,0.444638086000001209,0.451390909999999923,0.457409364000000096
2018-05-07T20:00Z,0.472341671066667357,0.419045176000000907,0.421312987200001043,0.479860696000000253,0.514842278399999964,0.517783471999999634
2018-05-08T20:00Z,0.47444933292307756,0.445558031999999216,0.44818855440000005,0.483778128000000862,0.496231414399999682,0.504299760000000319
2018-05-09T20:00Z,0.481082052217143508,0.437088637600000496,0.439497466239999912,0.479741804000001437,0.520904767680000824,0.521784997200001044
2018-05-10T20:00Z,0.499590385950000937,0.474790335999999868,0.482069788000001331,0.500389982000000622,0.513802951800000685,0.518329149199999506
2018-05-11T20:00Z,0.409776938777778543,0.397865152000001387,0.401736588000000339,0.410952936000000157,0.414942030000000628,0.418812164000001985
2018-05-12T20:00Z,0.406603544000000761,0.389878128000001212,0.39240761480000097,0.411136392000000406,0.416143801200000329,0.417174304000001328
2018-05-13T20:00Z,0.420283222242106014,0.40290384160000059,0.409545998080000306,0.423520766000001103,0.428295127200000347,0.42982413360000038
2018-05-14T20:00Z,0.398245306044445302,0.383718396000000794,0.385562766000001389,0.398212572600000314,0.413157412200001239,0.423416062000001148
2018-05-15T20:00Z,0.364444728307693033,0.358552868000000302,0.360098224000000577,0.361811968000000483,0.382090630000001319,0.383507964000001422
2018-05-16T20:00Z,0.353657979076923312,0.345169864000000715,0.347563563999999658,0.354313721999999665,0.360333028000000333,0.362911516000000489
2018-05-17T20:00Z,0.33335784666666729,0.329697667999999666,0.330163998000000958,0.332291052000001308,0.337442408400000837,0.339256512000000399
2018-05-18T20:00Z,0.327143328387097698,0.323678700000000319,0.324248488000002055,0.327205616000000532,0.329975960000002289,0.333031191999999976
2018-05-19T20:00Z,0.323032602011429193,0.317825516000000974,0.31894547680000046,0.322535180000000921,0.330264633600001301,0.333795484000001252
2018-05-20T20:00Z,0.30992229978947422,0.304496703999999951,0.304978406399999902,0.307522685999999545,0.317392112399998871,0.319061012000000588
2018-05-21T20:00Z,0.307746451771429563,0.302530408000000861,0.304760421599999998,0.30743263600000148,0.311531435200000928,0.313028572000000338
2018-05-22T20:00Z,0.318185625894737367,0.304559927999999758,0.305905925200002204,0.322080130000000686,0.331152183200000561,0.336141292000002423
2018-05-23T20:00Z,0.308245795542857914,0.301926464000002781,0.303556224800000496,0.307165784000000386,0.313134732000000304,0.322021256000001088
2018-05-24T20:00Z,0.297623898605715032,0.291367812400002535,0.292729974000000559,0.298934685600000805,0.303128007679999478,0.304923121999999935
2018-05-25T20:00Z,0.286701314317242162,0.280853320000000295,0.282630405600000856,0.286058212000000367,0.291795333600001094,0.293199111999999928
2018-05-26T20:00Z,0.280582749500000617,0.275872784000000593,0.278153935600000513,0.280232486000000058,0.283602076800000102,0.286412419999999557
2018-05-27T20:00Z,0.280132974000000923,0.273272843999999182,0.274587385599999734,0.280923762000000465,0.283061261600000669,0.284931236000002031
2018-05-28T20:00Z,0.273163041166667397,0.261133283999999577,0.264049407600000841,0.274410252000000909,0.281473700400000859,0.283460816000001614
2018-05-29T20:00Z,0.26789227117647102,0.258541548000000176,0.260078138399999381,0.267625938000000119,0.275236588000000837,0.276504592000000216
2018-05-30T20:00Z,0.265825474715790211,0.256759732000000795,0.259364161360000789,0.264109589000000256,0.274176643199999848,0.277351784000000379
2018-05-31T20:00Z,0.26797964520000056,0.2548056600000006,0.256323641040000882,0.261791390800000023,0.286314350920000404,0.304623489200000819
2018-06-01T20:00Z,0.26064618750000057,0.245550204000000605,0.248592174400000754,0.26029523600000104,0.275145472000002111,0.276598284000000305
2018-06-02T20:00Z,0.242502205176471142,0.236060952000000768,0.239609208800001389,0.243178226000001274,0.24487889000000021,0.247333856000000907
2018-06-03T20:00Z,0.251942823811765582,0.238473356000000081,0.241317464000001175,0.253507158000000565,0.262980843880001924,0.27037050120000039
2018-06-04T20:00Z,0.274872991475000772,0.271581108000001237,0.272315618000001258,0.274446628000000636,0.277166516600000357,0.278355143600000687
2018-06-05T20:00Z,0.261348977882353894,0.247541608000000579,0.249543179600001441,0.260465588000001524,0.27224600199999982,0.278804772000000867
2018-06-06T20:00Z,0.244683441090909837,0.24154555199999983,0.242501927200000356,0.243728060000002245,0.248080756000000596,0.250576532000000185
2018-06-07T20:00Z,0.243661245268293331,0.234043520000000171,0.236012539999999049,0.240977872000000204,0.254174244000001437,0.256328632000000667
2018-06-08T20:00Z,0.237569731000000534,0.232367183999999227,0.233750264000001096,0.236484932000000647,0.24275280800000143,0.244754207999999807
2018-06-09T20:00Z,0.232419616583333988,0.227470496000000466,0.228006429999999594,0.230422754000001007,0.240520056400001181,0.241687416000001321
2018-06-10T20:00Z,0.226668018000000693,0.223260380000001035,0.223847848000000127,0.226200904000001479,0.230255962000000203,0.23393328399999902
2018-06-11T20:00Z,0.226279143100000746,0.221329823599999642,0.222028837600001694,0.225406336200000723,0.23144735400000141,0.232526088000000186
2018-06-12T20:00Z,0.229887250566667173,0.223286614400000971,0.22740520772000003,0.229563488000000149,0.233101062800000147,0.234934382000000497
2018-06-13T20:00Z,0.31310809780000054,0.232537028399999457,0.255633165599999601,0.313022618000001529,0.367262836360001232,0.372637702800000525
2018-06-14T20:00Z,0.25685761954285774,0.244099684000000039,0.245732979200000645,0.258396884000001492,0.265444838400001604,0.283567816000001471
2018-06-15T20:00Z,0.234890580315790076,0.228912916000000521,0.229657910800001197,0.234702642000001127,0.241437459199999982,0.246785880000002678
2018-06-16T20:00Z,0.231360690117647566,0.226255668000000298,0.230097515200000824,0.231332801999999838,0.23266843920000041,0.233512344000001093
2018-06-17T20:00Z,0.256100259816667286,0.229082760400000751,0.230492947600000331,0.236593128000000874,0.301495079480000816,0.306625888400001045
2018-06-18T20:00Z,0.246678362722222988,0.23618307999999999,0.237087024000001811,0.243770823400000225,0.256474082400000469,0.273394592400000747
2018-06-19T20:00Z,0.22903717209729807,0.222750678800002433,0.223501529200000715,0.229821884400001508,0.234825590800000594,0.236646184000001369
2018-06-20T20:00Z,0.217200995300000699,0.212642119999999935,0.213418041999999808,0.216947396000001902,0.221643859800000342,0.224666415999999813
2018-06-21T20:00Z,0.209569813485714906,0.204225003999999544,0.205268210400000595,0.207181875999999932,0.215904308800001138,0.219148863999999222
2018-06-22T20:00Z,0.204429576834286558,0.20045256960000124,0.201266124320001433,0.204557700000000509,0.207427563200002385,0.210583630800000421
2018-06-23T20:00Z,0.210570028697674994,0.205795995999999093,0.20640100879999998,0.208479964000002127,0.215407985440000255,0.217498497599999396
2018-06-24T20:00Z,0.218692054057143481,0.203256752000001484,0.20455078480000069,0.207280476000001102,0.242130622400000217,0.245794732000002014
2018-06-25T20:00Z,0.215492208930233325,0.208008339999999237,0.209354701600001636,0.212842060000001609,0.224991363200000183,0.227274696000000276
2018-06-26T20:00Z,0.202936666000000682,0.19978645199999967,0.200802565200001309,0.201912088000001155,0.207337728800001397,0.209716228000001337
2018-06-27T20:00Z,0.205062373565714856,0.200333207999999985,0.200996019999999831,0.205065699200002172,0.20926318768000024,0.209635056400001574
2018-06-28T20:00Z,0.203863076463158543,0.199149811999999926,0.201104767599999873,0.203664632000000623,0.207501031200001046,0.208232951999999472
2018-06-29T20:00Z,0.202618156941177158,0.196766100000001387,0.197279140800000807,0.202534449999999921,0.208251030000001697,0.20930356800000105
2018-06-30T20:00Z,0.205328150833333972,0.19813251599999937,0.199249691999999895,0.205341961999999434,0.211605684800000665,0.212620684000000892
2018-07-01T20:00Z,0.202153253555556273,0.195966672000000841,0.197293708000001011,0.201940652000001108,0.207320428000000945,0.208947464000001304
2018-07-02T20:00Z,0.196699058210527078,0.189469095999999837,0.191475674400001239,0.198594476000002018,0.200407720000000816,0.202376472000000973
2018-07-03T20:00Z,0.192371711416667285,0.187572152000001324,0.189526784000001142,0.192842128000000557,0.194238489600000536,0.194775208000001143
2018-07-04T20:00Z,0.192903450266667276,0.186520804000000595,0.187636324000000521,0.19487599800000055,0.196417824000000962,0.198076668000000566
2018-07-05T20:00Z,0.194870296577778601,0.187612536400001417,0.190056338000000657,0.193377864000001232,0.200144824600000604,0.20379556520000186
2018-07-06T20:00Z,0.186143720121212636,0.182225140000001673,0.182992519200001175,0.186627367999999905,0.188255575200000524,0.188393844000000144
2018-07-07T20:00Z,0.184876876444445309,0.180067184000000324,0.181545906000000201,0.185510982000000268,0.187548676000000469,0.188007964000002303
2018-07-08T20:00Z,0.18539136558333405,0.182687279999999674,0.182894275600001072,0.184418072000000599,0.190253744000000669,0.191076532000000299
2018-07-09T20:00Z,0.177527390000000534,0.173646123999999347,0.17397513199999981,0.176274146000000798,0.182620390000000299,0.184966160000001878
2018-07-10T20:00Z,0.175277659030303734,0.172406880000000484,0.173574424800000321,0.175424056000000661,0.177163890399999607,0.178534488000002156
2018-07-11T20:00Z,0.17451525915789548,0.170659748000000278,0.172635657999999192,0.173956602000000515,0.176982258800001263,0.177624824000000459
2018-07-12T20:00Z,0.175326895176471598,0.171436400000001044,0.172274739600002225,0.175744574000001208,0.178356722400000223,0.179237740000001367
2018-07-13T20:00Z,0.178975445629630553,0.174047404000001293,0.174523179999999917,0.177830800000000622,0.183953964000001247,0.184482704000000552
2018-07-14T20:00Z,0.182566461916667228,0.177397080000000429,0.179891946800000119,0.1818930080000003,0.185752150000000421,0.187254268000000224
2018-07-15T20:00Z,0.177727501600000531,0.172652356000000395,0.173883793600001002,0.177153183999999797,0.182199931200000276,0.182665783999999221
2018-07-16T20:00Z,0.182229923625000817,0.175114632000001436,0.176255821200000357,0.183437145800001034,0.187308942840001269,0.188318166400001985
2018-07-17T20:00Z,0.177337095524324806,0.172640208000000683,0.173707563200000331,0.175776275999998788,0.182754355200000884,0.188088014399999892
2018-07-18T20:00Z,0.173385788235294713,0.168968900000001199,0.169807048400000576,0.174038906000000715,0.176289027999999515,0.176576472000000706
2018-07-19T20:00Z,0.170593882054054763,0.166533343999999417,0.167527199200000615,0.171319796000000579,0.172370938400000645,0.172890788000000128
2018-07-20T20:00Z,0.168379466555556245,0.164564324000002316,0.165395876000000719,0.169072340000000487,0.170583886000001073,0.171252175999999423
2018-07-21T20:00Z,0.173535926486487246,0.165769352000001646,0.166513907200000588,0.168874124000000236,0.199195180800001037,0.203840028000000117
2018-07-22T20:00Z,0.194680468750000668,0.1862445440000009,0.18829344960000044,0.192890155999999813,0.208029779600001241,0.211455804000001635
2018-07-23T20:00Z,0.194833755783784451,0.185358724000000308,0.186585365599999886,0.195750519999998929,0.202661960800000068,0.209854404000001438
2018-07-24T20:00Z,0.189103823250000747,0.180851783999999682,0.182176331600001074,0.189273130000000123,0.195801057200001155,0.198295484000000855
2018-07-25T20:00Z,0.200145699750000627,0.194278308000001232,0.196536242960000079,0.19963453560000044,0.203849148000000646,0.206597690800000677
2018-07-26T20:00Z,0.188639816250000564,0.182302740000000796,0.183354794800001025,0.188996410000000559,0.193910319200000292,0.195512660000000338
2018-07-27T20:00Z,0.17876765891666746,0.174196824000000916,0.174729210000001162,0.179331778000001663,0.181904788800000883,0.182236264000000148
2018-07-28T20:00Z,0.174020825111111693,0.170302996000000206,0.171460884000000924,0.174638206000000906,0.175864542000000235,0.176529203999999496
2018-07-29T20:00Z,0.171643028340426357,0.166598736000000969,0.167709104800000841,0.172039576000001304,0.1742681264000005,0.175609424000001013
2018-07-30T20:00Z,0.170272684648649336,0.165522972000001545,0.167971763200000263,0.170502936000000105,0.172334271200000444,0.173054207999999932
2018-07-31T20:00Z,0.167145911647059359,0.164127804000001376,0.164361156400000569,0.167585790000000401,0.169164501599999545,0.169803764000000967
2018-08-01T20:00Z,0.179259475166667376,0.165663044000000426,0.166316447600000028,0.17704291000000083,0.190205621200001035,0.204182191999999318
2018-08-02T20:00Z,0.172492016000000747,0.166580672000000263,0.167718693999999863,0.172483216000000716,0.17645079839999997,0.177989132000002215
2018-08-03T20:00Z,0.170538751666667349,0.166170239999999581,0.167406570000000171,0.169606564000000404,0.175161963600000081,0.17639587600000084
2018-08-04T20:00Z,0.172262623666667558,0.166523544000002133,0.168157768000001262,0.172874627999999753,0.175123484000001106,0.176948548000002148
2018-08-05T20:00Z,0.168554722666667128,0.162649240000000361,0.164026167600001049,0.16956823000000032,0.170794254400001039,0.172673416000000302
2018-08-06T20:00Z,0.165830574000000674,0.163254900000000092,0.164027623199999972,0.165776464000000345,0.167996974400001525,0.170043896000001027
2018-08-07T20:00Z,0.16534078948571504,0.163516800000001794,0.164237269600001318,0.165089824000000718,0.166465028000001791,0.168585052000000957
2018-08-08T20:00Z,0.165270818746667436,0.164196055999999757,0.164302677120001295,0.164844212000001988,0.166759102080000693,0.168903585600000739
2018-08-09T20:00Z,0.163021816000000541,0.160291796000000986,0.160476083200001091,0.163260658000000447,0.165576826800000465,0.166123920000000425
2018-08-10T20:00Z,0.160215537000000685,0.156798480000000851,0.157540674800000058,0.160209740000000878,0.162743736800001315,0.163546320000000023
2018-08-11T20:00Z,0.157497344717949461,0.152758408000000401,0.153213560800000426,0.158945176000001354,0.161175903200000553,0.161689644000000854
2018-08-12T20:00Z,0.157324853787234681,0.152301023999999785,0.153298988799999952,0.15776712399999937,0.160523917600000121,0.169510884000001028
2018-08-13T20:00Z,0.154196896745946777,0.151450260400000758,0.151847287040001083,0.15445967199999977,0.155805780800001514,0.157963104000000243
2018-08-14T20:00Z,0.15503000785142923,0.151037408000000539,0.152019533600000756,0.155412028000000646,0.157370519920000257,0.15816738520000051
2018-08-15T20:00Z,0.153765535000000675,0.15118187600000077,0.151448860800000779,0.15382100000000154,0.156301068000000154,0.156543460000001744
2018-08-16T20:00Z,0.17135554768421124,0.149438492000001588,0.150608371599999569,0.15369138999999965,0.229361323600001138,0.252246952000000135
2018-08-17T20:00Z,0.193413172114286519,0.177775072000001089,0.178355072000000087,0.18663963600000244,0.240806735200001398,0.246862728000001752
2018-08-18T20:00Z,0.167261917294118351,0.160857264000000555,0.163130973200000529,0.166592316000000906,0.172167446000000807,0.178170556000001312
2018-08-19T20:00Z,0.161990412526316102,0.157375584000000401,0.158376144000000718,0.161711750000000265,0.164625027199999441,0.16729581599999932
2018-08-20T20:00Z,0.160306554000001128,0.157113880000002482,0.157223740000001833,0.160009936000001574,0.16368598599999995,0.16384880400000057
